Date,Plot,location,site,Temp.mean,Temp.min,Temp.max,Temp.sd
2020-07-02,1,a,Arville,14.3804762776693,10.851025390625,17.371884765625,1.28850828550928
2020-07-03,1,a,Arville,13.2847288004557,7.333193359375,18.8733984375,4.11237655478821
2020-07-04,1,a,Arville,15.2398247273763,10.422021484375,20.50361328125,3.36720456862396
2020-07-05,1,a,Arville,17.8808800252279,16.084873046875,20.546513671875,1.60124168569996
2020-07-06,1,a,Arville,13.2673005167643,9.220810546875,19.388203125,2.60914648464611
2020-07-07,1,a,Arville,12.8374028523763,5.188173828125,20.803916015625,5.14959752743162
2020-07-08,1,a,Arville,13.466161702474,11.23712890625,15.956171875,1.57431687443326
2020-07-09,1,a,Arville,18.6848154703776,14.454658203125,25.565859375,3.73712692229777
2020-07-10,1,a,Arville,14.8251209513346,10.164619140625,18.658896484375,1.74748598535921
2020-07-11,1,a,Arville,12.1116712443034,5.016572265625,19.516904296875,4.69212727329444
2020-07-12,1,a,Arville,13.424155069987,5.874580078125,20.761015625,5.11502045388363
2020-07-13,1,a,Arville,15.2322277832031,7.504794921875,23.892744140625,5.58813568194303
2020-07-14,1,a,Arville,14.0059916178385,8.405703125,20.460712890625,3.57980245242966
2020-07-15,1,a,Arville,13.8799717203776,12.09513671875,16.8141796875,1.3754274859841
2020-07-16,1,a,Arville,13.0657580566406,11.966435546875,14.66916015625,0.765485568635441
2020-07-17,1,a,Arville,14.9618659464518,12.3525390625,19.64560546875,2.20823095551262
2020-07-18,1,a,Arville,17.715981648763,11.451630859375,25.093955078125,4.27329319624225
2020-07-19,1,a,Arville,18.3778095499674,11.6661328125,27.324775390625,4.97516775158628
2020-07-20,1,a,Arville,15.1249768066406,12.223837890625,20.203310546875,2.11919839431715
2020-07-21,1,a,Arville,14.0006290690104,6.77548828125,22.9918359375,4.93842418740023
2020-07-22,1,a,Arville,14.1744650268555,6.21778320312499,21.70482421875,5.33173623092093
2020-07-23,1,a,Arville,15.4940989176432,6.989990234375,23.42083984375,5.89982043783685
2020-07-24,1,a,Arville,16.1031950887044,12.309638671875,21.2758203125,2.98676985896685
2020-07-25,1,a,Arville,17.0210846964518,11.022626953125,23.42083984375,4.21349013812502
2020-07-26,1,a,Arville,16.6255967203776,12.3525390625,21.147119140625,2.04764715325985
2020-07-27,1,a,Arville,18.7053719075521,10.765224609375,27.625078125,5.95895266101577
2020-07-28,1,a,Arville,17.457685546875,12.223837890625,22.005126953125,2.07823852107218
2020-07-29,1,a,Arville,14.540012105306,6.77548828125,23.635341796875,5.44822158155481
2020-07-30,1,a,Arville,17.9505931599935,9.43531249999999,29.126591796875,6.63627800737921
2020-07-31,1,a,Arville,22.6624860636393,13.63955078125,34.274638671875,7.14857486118601
2021-01-02,1,a,Arville,-1.20443125406901,-2.83419921875,0.340429687499999,0.871060763631529
2021-01-03,1,a,Arville,-0.394239501953127,-1.0323828125,0.0830273437499969,0.333251011041148
2021-01-04,1,a,Arville,-0.167224934895835,-0.774980468750002,0.640732421875001,0.301665145044167
2021-01-05,1,a,Arville,-0.103768107096356,-0.474677734375,0.340429687499999,0.239950026458239
2021-01-06,1,a,Arville,0.150506083170571,-0.603378906250001,1.1984375,0.422760259093291
2021-01-07,1,a,Arville,-0.536347045898439,-1.675888671875,0.426230468749999,0.543180347863389
2021-01-08,1,a,Arville,-0.488084106445314,-1.3755859375,0.340429687499999,0.462483532467936
2021-01-09,1,a,Arville,-1.30140401204427,-3.7780078125,0.426230468749999,1.1747680534709
2021-01-10,1,a,Arville,-1.71968282063802,-5.40822265625,1.541640625,1.76991215639605
2021-01-11,1,a,Arville,-3.25069051106771,-6.8668359375,0.168828124999997,2.74570202675906
2021-01-12,1,a,Arville,1.66274485270182,-1.161083984375,5.273974609375,1.70234589059627
2021-01-13,1,a,Arville,0.887856547037758,-0.989482421875003,3.472158203125,1.20476584183092
2021-01-14,1,a,Arville,-0.430436706542971,-1.504287109375,1.841943359375,0.712074475679609
2021-01-15,1,a,Arville,-3.48485514322917,-7.12423828125,-1.3755859375,1.71001790482816
2021-01-16,1,a,Arville,-3.31146606445313,-5.06501953125,-1.332685546875,0.847883421761026
2021-01-17,1,a,Arville,-0.250791320800783,-3.263203125,1.756142578125,1.76541016174836
2021-01-18,1,a,Arville,1.13810882568359,0.211728515624998,2.57125,0.690194123560477
2021-01-19,1,a,Arville,1.51214660644531,0.640732421875001,2.356748046875,0.55867036996571
2021-01-20,1,a,Arville,4.8150298055013,0.898134765624995,9.092109375,2.59331741550373
2021-01-21,1,a,Arville,5.83704223632812,2.099345703125,9.306611328125,1.93577637577964
2021-01-22,1,a,Arville,2.45193328857422,-0.517578125,7.032890625,2.2407953921166
2021-01-23,1,a,Arville,1.55906890869141,-0.517578125,3.557958984375,0.964991879115983
2021-01-24,1,a,Arville,-0.790621236165367,-1.46138671875,0.683632812500001,0.485806154202475
2021-01-25,1,a,Arville,-1.05293924967448,-4.421513671875,0.340429687499999,1.12292246003938
2021-01-26,1,a,Arville,-0.506406148274741,-3.60640625,2.699951171875,1.38333140895417
2021-01-27,1,a,Arville,-0.148009134928387,-1.11818359375,0.983935546874996,0.68731924590413
2021-01-28,1,a,Arville,5.16538299560547,0.640732421875001,9.092109375,3.11479758299125
2021-01-29,1,a,Arville,6.68477183024088,5.40267578125,8.534404296875,0.860552543133884
2021-01-30,1,a,Arville,3.95657511393229,0.983935546874996,5.188173828125,1.1329519841211
2021-01-31,1,a,Arville,0.840040486653645,0.168828124999997,1.756142578125,0.422816820838143
2020-07-02,2,a,Arville,14.3393634033203,11.365830078125,16.942880859375,1.10687230383622
2020-07-03,2,a,Arville,13.3052852376302,7.762197265625,18.35859375,3.78650669506187
2020-07-04,2,a,Arville,15.1906680297852,10.593623046875,20.289111328125,3.18488480572149
2020-07-05,2,a,Arville,17.7280473836263,16.084873046875,20.2462109375,1.5050913636876
2020-07-06,2,a,Arville,13.1314492797852,9.6069140625,17.75798828125,2.37322482707424
2020-07-07,2,a,Arville,12.8074619547526,5.4884765625,20.33201171875,4.80729247691612
2020-07-08,2,a,Arville,13.424601949056,11.194228515625,15.7845703125,1.53647205715877
2020-07-09,2,a,Arville,18.4944449869792,14.368857421875,24.193046875,3.53679513709059
2020-07-10,2,a,Arville,14.7808799235026,10.2933203125,17.92958984375,1.64829060264833
2020-07-11,2,a,Arville,11.9601792399089,5.188173828125,18.015390625,4.30519892124404
2020-07-12,2,a,Arville,13.3960016886393,6.21778320312499,19.81720703125,4.8350592202004
2020-07-13,2,a,Arville,15.2831719970703,7.719296875,23.292138671875,5.35438092127594
2020-07-14,2,a,Arville,14.0524670410156,8.620205078125,20.67521484375,3.37538256574751
2020-07-15,2,a,Arville,13.7074763997396,12.09513671875,16.299375,1.23347965226647
2020-07-16,2,a,Arville,12.9817447916667,11.966435546875,14.454658203125,0.668379032959492
2020-07-17,2,a,Arville,14.7415545654297,12.3525390625,18.701796875,2.03022921364491
2020-07-18,2,a,Arville,17.5622552490234,11.537431640625,24.53625,3.9151807037633
2020-07-19,2,a,Arville,18.3702126057943,12.138037109375,25.351357421875,4.53479431590792
2020-07-20,2,a,Arville,14.969016011556,12.309638671875,18.44439453125,1.89768419713708
2020-07-21,2,a,Arville,13.7552924601237,6.77548828125,20.203310546875,4.59181287696765
2020-07-22,2,a,Arville,14.0658734130859,6.26068359375,20.889716796875,5.0878976575337
2020-07-23,2,a,Arville,15.5012489827474,7.333193359375,23.07763671875,5.64711487727814
2020-07-24,2,a,Arville,16.0745948282878,12.3525390625,21.10421875,2.72623544717066
2020-07-25,2,a,Arville,17.0063376871745,11.108427734375,22.820234375,3.96537591472508
2020-07-26,2,a,Arville,16.5710774739583,12.824443359375,21.70482421875,1.86248624777326
2020-07-27,2,a,Arville,18.6262743123372,10.808125,27.88248046875,5.79362377487202
2020-07-28,2,a,Arville,17.3678628540039,12.6957421875,20.5894140625,1.78723230182041
2020-07-29,2,a,Arville,14.5940844726562,6.904189453125,21.833525390625,5.11584235212185
2020-07-30,2,a,Arville,18.0824224853516,9.69271484375,27.53927734375,6.37577508856994
2020-07-31,2,a,Arville,23.3059919230143,14.712060546875,33.845634765625,6.67996269105136
2021-01-02,2,a,Arville,-1.21202819824219,-2.791298828125,0.211728515624998,0.850827230206256
2021-01-03,2,a,Arville,-0.421946004231773,-0.989482421875003,0.0401269531249966,0.315527337082984
2021-01-04,2,a,Arville,-0.193143920898439,-0.817880859375002,0.554931640625,0.297471021388348
2021-01-05,2,a,Arville,-0.127452697753908,-0.517578125,0.383330078124999,0.239149299940098
2021-01-06,2,a,Arville,0.113415120442706,-0.646279296875001,1.069736328125,0.401280316284572
2021-01-07,2,a,Arville,-0.565841064453126,-1.675888671875,0.297529296874998,0.513947848223303
2021-01-08,2,a,Arville,-0.518918762207033,-1.418486328125,0.211728515624998,0.436943911930034
2021-01-09,2,a,Arville,-1.2853163655599,-3.477705078125,0.340429687499999,1.10162954167527
2021-01-10,2,a,Arville,-1.73085479736328,-5.365322265625,0.812333984375002,1.63818958385957
2021-01-11,2,a,Arville,-3.17784922281901,-6.5236328125,0.125927734374997,2.66249955750818
2021-01-12,2,a,Arville,1.63771962483724,-1.11818359375,5.23107421875,1.69797881553956
2021-01-13,2,a,Arville,0.892772216796873,-0.860781250000002,3.51505859375,1.18964390928919
2021-01-14,2,a,Arville,-0.433117980957033,-1.5471875,1.7132421875,0.708364721405841
2021-01-15,2,a,Arville,-3.37000722249349,-6.1804296875,-1.418486328125,1.50942129049242
2021-01-16,2,a,Arville,-3.31772237141927,-5.022119140625,-1.418486328125,0.83897655430261
2021-01-17,2,a,Arville,-0.250344441731772,-3.263203125,1.756142578125,1.79397706484608
2021-01-18,2,a,Arville,1.14972768147786,0.297529296874998,2.528349609375,0.645973388941271
2021-01-19,2,a,Arville,1.45360544840495,0.554931640625,2.31384765625,0.557422586245614
2021-01-20,2,a,Arville,4.66085652669271,0.726533203125001,9.735615234375,2.61762270147973
2021-01-21,2,a,Arville,5.74945393880208,2.0564453125,9.17791015625,1.90085823598692
2021-01-22,2,a,Arville,2.4814273071289,-0.217275390625005,6.8612890625,2.13915065999027
2021-01-23,2,a,Arville,1.53002176920573,-0.603378906250001,3.472158203125,0.959372351323241
2021-01-24,2,a,Arville,-0.822349650065107,-1.418486328125,0.554931640625,0.471163906692765
2021-01-25,2,a,Arville,-1.0279140218099,-3.563505859375,0.0401269531249966,0.930547247815213
2021-01-26,2,a,Arville,-0.484509073893231,-2.962900390625,2.614150390625,1.26531051276265
2021-01-27,2,a,Arville,-0.172140604654949,-1.075283203125,0.769433593750001,0.686642437872517
2021-01-28,2,a,Arville,5.18013000488281,0.683632812500001,9.092109375,3.10861753057396
2021-01-29,2,a,Arville,6.69013437906901,5.445576171875,8.49150390625,0.856572718526436
2021-01-30,2,a,Arville,3.93020924886068,0.941035156249995,5.23107421875,1.14720176808401
2021-01-31,2,a,Arville,0.793565063476561,0.125927734374997,1.62744140625,0.409163751764775
2020-07-02,4,a,Arville,14.3089756266276,10.6365234375,17.114482421875,1.31169457450468
2020-07-03,4,a,Arville,13.123405456543,6.904189453125,18.573095703125,4.19033812363638
2020-07-04,4,a,Arville,15.1205080159505,10.164619140625,20.4178125,3.37906951166621
2020-07-05,4,a,Arville,17.8638986206055,16.084873046875,21.2758203125,1.57979613548872
2020-07-06,4,a,Arville,13.1730090332031,8.963408203125,18.015390625,2.49218447930202
2020-07-07,4,a,Arville,12.652394917806,4.673369140625,20.031708984375,5.11109706231578
2020-07-08,4,a,Arville,13.4509678141276,11.23712890625,15.87037109375,1.5574857514121
2020-07-09,4,a,Arville,18.6061647542318,14.4117578125,24.62205078125,3.60696695914414
2020-07-10,4,a,Arville,14.7844549560547,10.20751953125,18.1869921875,1.6596970300933
2020-07-11,4,a,Arville,11.8949348958333,4.587568359375,19.173701171875,4.6345075622938
2020-07-12,4,a,Arville,13.2833881632487,5.531376953125,20.718115234375,5.1746595713881
2020-07-13,4,a,Arville,15.2201620483398,7.075791015625,23.1634375,5.73000044469403
2020-07-14,4,a,Arville,13.9264471435547,8.36280273437499,20.374912109375,3.62658674808171
2020-07-15,4,a,Arville,13.7888083902995,12.09513671875,16.513876953125,1.29115928624973
2020-07-16,4,a,Arville,13.0107919311523,12.0093359375,14.454658203125,0.689527161495126
2020-07-17,4,a,Arville,14.8112677001953,12.309638671875,18.830498046875,2.07005001374874
2020-07-18,4,a,Arville,17.5631490071615,11.151328125,24.150146484375,4.21014579850809
2020-07-19,4,a,Arville,18.2339144897461,11.151328125,25.351357421875,4.9053862200917
2020-07-20,4,a,Arville,14.9480126953125,12.1809375,18.8733984375,2.02419606575816
2020-07-21,4,a,Arville,13.726692199707,6.346484375,20.289111328125,4.76036440034879
2020-07-22,4,a,Arville,13.9988415527344,5.8316796875,20.632314453125,5.24131658186603
2020-07-23,4,a,Arville,15.3260723876953,6.475185546875,22.863134765625,5.8834740998684
2020-07-24,4,a,Arville,15.9861127726237,11.92353515625,21.36162109375,2.94243366855372
2020-07-25,4,a,Arville,16.8950647989909,11.022626953125,22.691533203125,4.16391795683901
2020-07-26,4,a,Arville,16.5246020507812,11.794833984375,20.67521484375,2.00474092888541
2020-07-27,4,a,Arville,18.5646050008138,10.808125,27.324775390625,5.96878869041769
2020-07-28,4,a,Arville,17.3750129191081,11.966435546875,20.4178125,1.90020155031013
2020-07-29,4,a,Arville,14.284844156901,6.389384765625,22.73443359375,5.48036564556711
2020-07-30,4,a,Arville,17.7637977091471,9.049208984375,27.067373046875,6.62600773024301
2020-07-31,4,a,Arville,22.4448559570312,13.339248046875,33.88853515625,7.27583009821296
2021-01-02,4,a,Arville,-1.20085622151693,-2.791298828125,0.340429687499999,0.87005378530637
2021-01-03,4,a,Arville,-0.408986511230471,-1.075283203125,0.0401269531249966,0.325231076630075
2021-01-04,4,a,Arville,-0.196272074381512,-0.817880859375002,0.640732421875001,0.300592561912038
2021-01-05,4,a,Arville,-0.129240214029949,-0.560478515625,0.340429687499999,0.239415803924123
2021-01-06,4,a,Arville,0.1174370320638,-0.689179687500001,1.1984375,0.414189992913282
2021-01-07,4,a,Arville,-0.54885965983073,-1.7187890625,0.469130859374999,0.559923121891063
2021-01-08,4,a,Arville,-0.495234171549481,-1.3755859375,0.383330078124999,0.459822893205979
2021-01-09,4,a,Arville,-1.30900095621745,-3.906708984375,0.469130859374999,1.18253258361113
2021-01-10,4,a,Arville,-1.72459849039714,-5.536923828125,2.228046875,1.9154776728677
2021-01-11,4,a,Arville,-3.30252848307292,-6.995537109375,0.125927734374997,2.81443129236405
2021-01-12,4,a,Arville,1.64576344807943,-1.11818359375,5.273974609375,1.70744513211456
2021-01-13,4,a,Arville,0.882493998209633,-0.946582031250003,3.51505859375,1.20063212325215
2021-01-14,4,a,Arville,-0.444736836751304,-1.5471875,1.756142578125,0.707808405964277
2021-01-15,4,a,Arville,-3.45804239908854,-7.252939453125,-1.46138671875,1.69607432195084
2021-01-16,4,a,Arville,-3.29895345052083,-4.97921875,-1.332685546875,0.858000286082669
2021-01-17,4,a,Arville,-0.249450683593751,-3.263203125,1.756142578125,1.76980292314647
2021-01-18,4,a,Arville,1.16715596516927,0.254628906249998,2.699951171875,0.707845611797622
2021-01-19,4,a,Arville,1.48220570882161,0.51203125,2.356748046875,0.567377815453277
2021-01-20,4,a,Arville,4.77078877766927,0.812333984375002,9.9501171875,2.6492308295452
2021-01-21,4,a,Arville,5.81648579915364,2.013544921875,9.220810546875,1.9253070971357
2021-01-22,4,a,Arville,2.44210194905599,-0.517578125,6.94708984375,2.23810751049721
2021-01-23,4,a,Arville,1.53985310872396,-0.560478515625,3.51505859375,0.971940002348861
2021-01-24,4,a,Arville,-0.774533589680992,-1.418486328125,1.069736328125,0.546334137938339
2021-01-25,4,a,Arville,-1.09360524495443,-4.2928125,0.297529296874998,1.13576699124666
2021-01-26,4,a,Arville,-0.468421427408856,-3.649306640625,3.300556640625,1.47579154228146
2021-01-27,4,a,Arville,-0.170353088378908,-1.075283203125,0.941035156249995,0.668159041474394
2021-01-28,4,a,Arville,5.17610809326172,0.554931640625,9.135009765625,3.1409889984902
2021-01-29,4,a,Arville,6.69683756510416,5.316875,8.49150390625,0.868570055527244
2021-01-30,4,a,Arville,3.9355717976888,0.983935546874996,5.188173828125,1.14059884711868
2021-01-31,4,a,Arville,0.819930928548176,0.125927734374997,1.7132421875,0.430941104425838
2020-07-02,5,a,Arville,14.4028202311198,11.022626953125,17.5005859375,1.19097309046707
2020-07-03,5,a,Arville,13.4947619628906,7.29029296874999,19.516904296875,4.14476274090886
2020-07-04,5,a,Arville,15.3850604248047,10.336220703125,21.318720703125,3.50536559335796
2020-07-05,5,a,Arville,17.9934935506185,16.170673828125,20.67521484375,1.60181476340637
2020-07-06,5,a,Arville,13.3245010375977,9.564013671875,18.658896484375,2.58930800881088
2020-07-07,5,a,Arville,12.9687852986654,5.102373046875,21.790625,5.30892024186142
2020-07-08,5,a,Arville,13.5278310139974,11.280029296875,15.956171875,1.56325904418196
2020-07-09,5,a,Arville,18.8979767862956,14.540458984375,24.836552734375,3.74748702867068
2020-07-10,5,a,Arville,14.9506939697266,9.993017578125,18.916298828125,1.76698538584628
2020-07-11,5,a,Arville,12.2408192952474,5.016572265625,18.487294921875,4.63030378807631
2020-07-12,5,a,Arville,13.5510687255859,5.702978515625,20.2462109375,5.05241197910146
2020-07-13,5,a,Arville,15.6254813639323,7.504794921875,26.0806640625,5.76775867149299
2020-07-14,5,a,Arville,14.2790347290039,8.0625,20.761015625,3.78308313597572
2020-07-15,5,a,Arville,13.9032094319661,12.1809375,16.513876953125,1.3178611204575
2020-07-16,5,a,Arville,13.1162553914388,12.0093359375,14.66916015625,0.753043390725214
2020-07-17,5,a,Arville,14.9471189371745,12.395439453125,19.259501953125,2.14129506522775
2020-07-18,5,a,Arville,17.9791934204102,11.194228515625,28.311484375,4.54570856543843
2020-07-19,5,a,Arville,18.7178845214844,11.537431640625,28.954990234375,5.27386428654738
2020-07-20,5,a,Arville,15.1057610066732,11.794833984375,19.087900390625,1.95362571695492
2020-07-21,5,a,Arville,14.1369271850586,7.37609375,22.434130859375,4.82478322625784
2020-07-22,5,a,Arville,14.5382245890299,6.646787109375,23.506640625,5.41561236069334
2020-07-23,5,a,Arville,16.084873046875,6.904189453125,26.16646484375,6.18866945015902
2020-07-24,5,a,Arville,16.5219207763672,12.3525390625,23.034736328125,3.30645339505832
2020-07-25,5,a,Arville,17.4219352213542,10.9797265625,23.6782421875,4.44943407929814
2020-07-26,5,a,Arville,16.7998795572917,12.3525390625,22.005126953125,2.04453384324613
2020-07-27,5,a,Arville,19.1553791300456,10.593623046875,29.469794921875,6.42348689484259
2020-07-28,5,a,Arville,17.7655852254232,12.09513671875,21.2758203125,2.15930516003588
2020-07-29,5,a,Arville,15.0356009928385,6.6896875,25.22265625,5.75896182843818
2020-07-30,5,a,Arville,18.5592424519857,9.392412109375,29.42689453125,7.00583073455749
2020-07-31,5,a,Arville,23.6465137736003,14.283056640625,35.3471484375,7.48311141397734
2021-01-02,5,a,Arville,-1.06411122639974,-2.576796875,0.383330078124999,0.789677462047973
2021-01-03,5,a,Arville,-0.335251464843752,-0.903681640625003,0.125927734374997,0.312784434844204
2021-01-04,5,a,Arville,-0.112705688476564,-0.646279296875001,0.59783203125,0.267211420982628
2021-01-05,5,a,Arville,-0.0483551025390646,-0.388876953124999,0.383330078124999,0.218644735409574
2021-01-06,5,a,Arville,0.215750427246091,-0.517578125,1.155537109375,0.392699402314007
2021-01-07,5,a,Arville,-0.375470581054689,-1.3755859375,0.59783203125,0.480964446170201
2021-01-08,5,a,Arville,-0.358489176432294,-1.11818359375,0.426230468749999,0.399344519264087
2021-01-09,5,a,Arville,-1.1910248819987,-3.00580078125,0.855234374999995,1.05205893312513
2021-01-10,5,a,Arville,-1.69465759277344,-5.365322265625,0.640732421875001,1.58425187084674
2021-01-11,5,a,Arville,-3.21091827392578,-6.60943359375,0.0830273437499969,2.74859539627413
2021-01-12,5,a,Arville,1.51348724365234,-1.0323828125,5.016572265625,1.64986890982417
2021-01-13,5,a,Arville,0.959804077148435,-0.431777343749999,3.386357421875,1.10920643341694
2021-01-14,5,a,Arville,-0.367426757812503,-1.418486328125,1.88484375,0.690767108240823
2021-01-15,5,a,Arville,-3.1559521484375,-5.92302734375,-1.203984375,1.49094166601038
2021-01-16,5,a,Arville,-3.17606170654297,-4.89341796875,-1.203984375,0.866622610966031
2021-01-17,5,a,Arville,-0.455908813476564,-3.17740234375,1.28423828125,1.53703074930271
2021-01-18,5,a,Arville,1.02057963053385,0.211728515624998,2.3996484375,0.627114752238489
2021-01-19,5,a,Arville,1.40221435546875,0.426230468749999,2.356748046875,0.58312646086174
2021-01-20,5,a,Arville,4.42535125732422,0.683632812500001,8.2341015625,2.44182358390756
2021-01-21,5,a,Arville,5.69985036214192,2.0564453125,8.877607421875,1.82625384455859
2021-01-22,5,a,Arville,2.53103088378906,-0.517578125,6.818388671875,2.19531261978704
2021-01-23,5,a,Arville,1.57426279703776,-0.303076171874999,3.386357421875,0.914233389824581
2021-01-24,5,a,Arville,-0.523834431966148,-1.203984375,2.57125,0.709963547680664
2021-01-25,5,a,Arville,-0.786599324544272,-3.306103515625,0.640732421875001,0.924510970516134
2021-01-26,5,a,Arville,-0.402730204264324,-2.962900390625,1.88484375,1.20447233918871
2021-01-27,5,a,Arville,-0.124324544270835,-0.946582031250003,0.941035156249995,0.639827488370422
2021-01-28,5,a,Arville,5.0036127726237,0.51203125,9.00630859375,3.14272424963683
2021-01-29,5,a,Arville,6.62310251871745,5.359775390625,8.448603515625,0.860462488884365
2021-01-30,5,a,Arville,3.9440625,0.941035156249995,5.23107421875,1.14318409756225
2021-01-31,5,a,Arville,0.794011942545571,0.168828124999997,1.541640625,0.36053230525846
2020-07-02,6,a,Arville,14.3724324544271,10.9797265625,17.028681640625,1.14375449097331
2020-07-03,6,a,Arville,13.1649652099609,7.075791015625,18.44439453125,3.90379318396046
2020-07-04,6,a,Arville,15.2094369506836,10.37912109375,20.546513671875,3.34242793644666
2020-07-05,6,a,Arville,17.8697080485026,16.170673828125,20.289111328125,1.47735941621983
2020-07-06,6,a,Arville,13.2319970703125,9.52111328125,18.487294921875,2.46732313446407
2020-07-07,6,a,Arville,12.8981784057617,5.188173828125,20.718115234375,5.09589470108235
2020-07-08,6,a,Arville,13.555090637207,11.3229296875,15.956171875,1.52775935620829
2020-07-09,6,a,Arville,18.6490651448568,14.626259765625,24.579150390625,3.49639072444756
2020-07-10,6,a,Arville,14.8653400675456,9.9501171875,17.972490234375,1.65924678103019
2020-07-11,6,a,Arville,12.1492090861003,5.14527343749999,18.830498046875,4.44760316178027
2020-07-12,6,a,Arville,13.5363217163086,5.960380859375,19.98880859375,4.90804538691426
2020-07-13,6,a,Arville,15.5647058105469,7.719296875,23.549541015625,5.50910876440028
2020-07-14,6,a,Arville,14.1856370035807,8.36280273437499,20.374912109375,3.59410190864146
2020-07-15,6,a,Arville,13.8643309529622,12.223837890625,16.4709765625,1.24981691831497
2020-07-16,6,a,Arville,13.1363649495443,12.09513671875,14.66916015625,0.717549856207875
2020-07-17,6,a,Arville,14.9430970255534,12.43833984375,19.045,2.08769149939125
2020-07-18,6,a,Arville,17.7405599975586,11.06552734375,25.0510546875,4.2385411251512
2020-07-19,6,a,Arville,18.4846136474609,11.49453125,26.4238671875,4.93614501154724
2020-07-20,6,a,Arville,15.0950359090169,11.709033203125,19.087900390625,1.89876347145257
2020-07-21,6,a,Arville,14.026548055013,7.333193359375,21.19001953125,4.57100742138417
2020-07-22,6,a,Arville,14.3876263427734,6.77548828125,21.747724609375,5.11957036219304
2020-07-23,6,a,Arville,15.9181871541341,6.989990234375,24.0214453125,5.87175837457626
2020-07-24,6,a,Arville,16.4075197347005,12.309638671875,21.747724609375,3.06502819251346
2020-07-25,6,a,Arville,17.286083984375,10.89392578125,23.377939453125,4.32330913765454
2020-07-26,6,a,Arville,16.6385562133789,12.309638671875,21.790625,1.89861892340621
2020-07-27,6,a,Arville,18.872951558431,10.679423828125,28.697587890625,6.16659037769747
2020-07-28,6,a,Arville,17.6140932210286,12.0093359375,20.975517578125,2.02221374891674
2020-07-29,6,a,Arville,14.7831143188477,6.6896875,23.84984375,5.48311840580884
2020-07-30,6,a,Arville,18.4327756754557,9.392412109375,28.697587890625,6.86309005754204
2020-07-31,6,a,Arville,23.6045071411133,14.454658203125,35.60455078125,7.31299835185997
2021-01-02,6,a,Arville,-1.06008931477865,-2.533896484375,0.297529296874998,0.783760881318767
2021-01-03,6,a,Arville,-0.328101399739586,-0.946582031250003,0.125927734374997,0.321740385469101
2021-01-04,6,a,Arville,-0.105555623372398,-0.646279296875001,0.51203125,0.255853205335978
2021-01-05,6,a,Arville,-0.0322674560546896,-0.388876953124999,0.383330078124999,0.21230618145291
2021-01-06,6,a,Arville,0.234519348144529,-0.431777343749999,1.241337890625,0.385825095820364
2021-01-07,6,a,Arville,-0.379492492675783,-1.46138671875,0.51203125,0.471604643087998
2021-01-08,6,a,Arville,-0.340167134602868,-1.11818359375,0.340429687499999,0.388011496041031
2021-01-09,6,a,Arville,-1.19057800292969,-3.134501953125,0.554931640625,1.07505029823297
2021-01-10,6,a,Arville,-1.88413431803386,-5.708525390625,0.426230468749999,1.66957384458303
2021-01-11,6,a,Arville,-3.25426554361979,-6.738134765625,0.168828124999997,2.83047398980437
2021-01-12,6,a,Arville,1.53672495524088,-1.0323828125,4.973671875,1.64907073645661
2021-01-13,6,a,Arville,0.945503946940102,-0.603378906250001,3.386357421875,1.11864434557603
2021-01-14,6,a,Arville,-0.344635925292972,-1.332685546875,1.841943359375,0.665205926187296
2021-01-15,6,a,Arville,-3.13226755777995,-6.1804296875,-1.161083984375,1.50942610352711
2021-01-16,6,a,Arville,-3.19304311116537,-4.8076171875,-1.504287109375,0.759613548654924
2021-01-17,6,a,Arville,-0.460824483235679,-3.134501953125,1.069736328125,1.49127290500915
2021-01-18,6,a,Arville,1.05990498860677,0.211728515624998,2.228046875,0.590930734980572
2021-01-19,6,a,Arville,1.42679270426432,0.383330078124999,2.3996484375,0.578205159186937
2021-01-20,6,a,Arville,4.27385925292969,0.59783203125,8.0625,2.40171466037973
2021-01-21,6,a,Arville,5.66231252034505,2.099345703125,8.74890625,1.79838723823756
2021-01-22,6,a,Arville,2.55292795817057,-0.431777343749999,6.818388671875,2.18434191756931
2021-01-23,6,a,Arville,1.60062866210937,-0.217275390625005,3.386357421875,0.910592072844215
2021-01-24,6,a,Arville,-0.640916748046877,-1.203984375,0.297529296874998,0.421636285297287
2021-01-25,6,a,Arville,-0.780343017578126,-3.263203125,0.383330078124999,0.892845775619638
2021-01-26,6,a,Arville,-0.517578125000001,-3.00580078125,1.756142578125,1.0622276059297
2021-01-27,6,a,Arville,-0.116727600097657,-0.989482421875003,0.769433593750001,0.626275429301758
2021-01-28,6,a,Arville,5.04606628417969,0.51203125,8.963408203125,3.13092306314988
2021-01-29,6,a,Arville,6.65706532796224,5.316875,8.534404296875,0.872310911615129
2021-01-30,6,a,Arville,3.97623779296875,1.069736328125,5.273974609375,1.13694768266777
2021-01-31,6,a,Arville,0.823059082031248,0.168828124999997,1.584541015625,0.374255845773308
2020-07-02,7,a,Arville,14.4385705566406,11.108427734375,18.487294921875,1.21331447782148
2020-07-03,7,a,Arville,13.7012200927734,7.29029296874999,21.576123046875,4.46790113346772
2020-07-04,7,a,Arville,15.4869488525391,10.37912109375,22.04802734375,3.59033394906057
2020-07-05,7,a,Arville,17.9787465413411,16.21357421875,20.761015625,1.57761212558994
2020-07-06,7,a,Arville,13.5001245117187,9.564013671875,20.460712890625,2.82209822733507
