Date,station_minair,station_maxair,station_meanair,site,ws_prev_av_temp
2020-12-25,-4.2,-0.8,-2.1625,Vivarp,NA
2020-12-26,-5.5,2.3,-1.35416666666667,Vivarp,NA
2020-12-27,1.4,2.6,2.14166666666667,Vivarp,NA
2020-12-28,2.3,3.7,2.90416666666667,Vivarp,NA
2020-12-29,1.8,4.1,2.9375,Vivarp,NA
2020-12-30,1.9,3.1,2.59166666666667,Vivarp,0.893333333333333
2020-12-31,1.3,3.6,2.74166666666667,Vivarp,1.84416666666667
2021-01-01,1,2,1.15,Vivarp,2.66333333333333
2021-01-02,-0.3,1.8,0.708333333333333,Vivarp,2.465
2021-01-03,-2.1,1.4,0.108333333333333,Vivarp,2.02583333333333
2021-01-04,-2.7,0,-1.21666666666667,Vivarp,1.46
2021-01-05,-0.4,0.6,0.179166666666667,Vivarp,0.698333333333333
2021-01-06,-0.9,0.3,-0.133333333333333,Vivarp,0.185833333333333
2021-01-07,-0.6,0.2,-0.145833333333333,Vivarp,-0.0708333333333334
2021-01-08,-0.4,0.4,0.0625,Vivarp,-0.241666666666667
2021-01-09,-2.9,0.2,-0.783333333333333,Vivarp,-0.250833333333333
2021-01-10,-2.5,0.5,-0.629166666666667,Vivarp,-0.164166666666667
2021-01-11,-0.3,3.1,1.49166666666667,Vivarp,-0.325833333333333
2021-01-12,-2.3,3.3,-0.129166666666667,Vivarp,-0.000833333333333383
2021-01-13,-2.2,-0.2,-1.08333333333333,Vivarp,0.00249999999999995
2021-01-14,-4.2,-0.6,-1.87916666666667,Vivarp,-0.226666666666667
2021-01-15,-12,-4.4,-8.31666666666667,Vivarp,-0.445833333333333
2021-01-16,-12.2,-4,-7.62083333333333,Vivarp,-1.98333333333333
2021-01-17,-3.8,-1.9,-2.95,Vivarp,-3.80583333333333
2021-01-18,-5.6,-0.2,-2.5625,Vivarp,-4.37
2021-01-19,-0.1,0.9,0.179166666666667,Vivarp,-4.66583333333333
2021-01-20,0.5,4.6,2.95,Vivarp,-4.25416666666667
2021-01-21,1.5,6.1,3.50833333333333,Vivarp,-2.00083333333333
2021-01-22,2.8,6.3,3.725,Vivarp,0.225
2021-01-23,-0.3,3.9,2.1,Vivarp,1.56
2021-01-24,-1.3,0.8,-0.3,Vivarp,2.4925
2021-01-25,-0.8,1.2,-0.0875,Vivarp,2.39666666666667
2021-01-26,-4.5,-0.8,-2.2125,Vivarp,1.78916666666667
2021-01-27,-5.9,0.6,-1.95833333333333,Vivarp,0.645
2021-01-28,-6.9,-0.1,-3.25416666666667,Vivarp,-0.491666666666667
2021-01-29,-6.7,-1.5,-3.86666666666667,Vivarp,-1.5625
2021-01-30,-11,-2.7,-6.575,Vivarp,-2.27583333333333
2021-01-31,-5.5,-0.4,-2.48333333333333,Vivarp,-3.57333333333333
2021-06-25,11.7,20.4,16.4916666666667,Vivarp,-3.6275
2021-06-26,10.4,22.7,16.825,Vivarp,0.0624999999999994
2021-06-27,11.9,20.1,15.9458333333333,Vivarp,4.07833333333333
2021-06-28,10.4,26.3,18.7791666666667,Vivarp,8.04083333333333
2021-06-29,10.8,29.3,20.775,Vivarp,13.1116666666667
2021-06-30,14.5,18.7,16.4833333333333,Vivarp,17.7633333333333
2021-07-01,13.3,18.2,15.4291666666667,Vivarp,17.7616666666667
2021-07-02,15.2,22.4,18.6916666666667,Vivarp,17.4825
2021-07-03,13,26,19.3708333333333,Vivarp,18.0316666666667
2021-07-04,15.8,24.7,19.7708333333333,Vivarp,18.15
2021-07-05,16.7,24.3,19.9083333333333,Vivarp,17.9491666666667
2021-07-06,15.2,23,19.1833333333333,Vivarp,18.6341666666667
2021-07-07,14.4,20.6,17.45,Vivarp,19.385
2021-07-08,12.4,22.7,17.5958333333333,Vivarp,19.1366666666667
2021-07-09,14.7,22.9,17.8,Vivarp,18.7816666666667
2021-07-10,15.1,19.5,17.1916666666667,Vivarp,18.3875
2021-07-11,13.6,22.5,17.9541666666667,Vivarp,17.8441666666667
2021-07-12,14.4,25.7,19.8833333333333,Vivarp,17.5983333333333
2021-07-13,15,27.7,21.4041666666667,Vivarp,18.085
2021-07-14,17.4,29.3,23.0125,Vivarp,18.8466666666667
2021-07-15,17.2,30.5,23.9666666666667,Vivarp,19.8891666666667
2021-07-16,19.4,31.4,23.4458333333333,Vivarp,21.2441666666667
2021-07-17,16.7,28.5,22.1875,Vivarp,22.3425
2021-07-18,12,20.8,17.525,Vivarp,22.8033333333333
2021-07-19,11.3,23,17.5458333333333,Vivarp,22.0275
2021-07-20,11.7,21.1,16.6166666666667,Vivarp,20.9341666666667
2021-07-21,12.4,24.3,17.7625,Vivarp,19.4641666666667
2021-07-22,12.2,24.9,18.3708333333333,Vivarp,18.3275
2021-07-23,11.7,26.5,19.2416666666667,Vivarp,17.5641666666667
2021-07-24,14.8,25,19.7958333333333,Vivarp,17.9075
2021-07-25,13.8,25.5,19.9791666666667,Vivarp,18.3575
2021-07-26,17.1,27.9,21.8208333333333,Vivarp,19.03
2021-07-27,16.3,26.2,19.8875,Vivarp,19.8416666666667
2021-07-28,14.9,23.2,18.0826086956522,Vivarp,20.145
2021-07-29,13.7,18.7,15.7125,Vivarp,19.9131884057971
2021-07-30,14.1,20.5,16.5625,Vivarp,19.0965217391304
2021-07-31,12.5,19.6,15.6208333333333,Vivarp,18.4131884057971
2020-06-25,13.5,29.8,23.2,Siljan,NA
2020-06-26,12.9,29.1,22,Siljan,NA
2020-06-27,11.1,29,21.6,Siljan,NA
2020-06-28,NA,26.4,NA,Siljan,NA
2020-06-29,NA,20.6,NA,Siljan,NA
2020-06-30,7.3,18.5,13.4,Siljan,NA
2020-07-01,4.1,16.9,11,Siljan,NA
2020-07-02,4.1,15.5,9.3,Siljan,NA
2020-07-03,2.5,16.6,10.5,Siljan,NA
2020-07-04,6.9,18.2,11.4,Siljan,NA
2020-07-05,4.1,15,10.9,Siljan,11.12
2020-07-06,9.7,12.9,11.1,Siljan,10.62
2020-07-07,7,17.7,10.9,Siljan,10.64
2020-07-08,5.8,13.4,8.8,Siljan,10.96
2020-07-09,3,18.1,10.1,Siljan,10.62
2020-07-10,3.1,17.7,11.1,Siljan,10.36
2020-07-11,4.6,19.1,11.5,Siljan,10.4
2020-07-12,5.1,18.1,12.1,Siljan,10.48
2020-07-13,5,18.4,11.5,Siljan,10.72
2020-07-14,4.1,14.1,10.5,Siljan,11.26
2020-07-15,11.5,16.3,13.5,Siljan,11.34
2020-07-16,11.3,21.1,15.9,Siljan,11.82
2020-07-17,9.2,21.9,16.6,Siljan,12.7
2020-07-18,14,19.2,16.5,Siljan,13.6
2020-07-19,14.5,19.6,16.9,Siljan,14.6
2020-07-20,10.4,18.6,14.4,Siljan,15.88
2020-07-21,5.3,18.7,12.2,Siljan,16.06
2020-07-22,3.4,17.9,10.6,Siljan,15.32
2020-07-23,4.4,17.8,11.8,Siljan,14.12
2020-07-24,5.1,15.8,10.8,Siljan,13.18
2020-07-25,4.4,19.5,12.1,Siljan,11.96
2020-07-26,4.8,22.8,14.5,Siljan,11.5
2020-07-27,11.5,20.8,16,Siljan,11.96
2020-07-28,9.7,17.2,13.5,Siljan,13.04
2020-07-29,6.4,17.8,12.3,Siljan,13.38
2020-07-30,5.8,19.7,13.6,Siljan,13.68
2020-07-31,7.9,20.9,14.7,Siljan,13.98
2020-08-01,7,25.4,17.1,Siljan,14.02
2020-08-02,10.8,22.6,16.9,Siljan,14.24
2020-08-03,7.4,18.2,14.4,Siljan,14.92
2020-08-04,3.9,18.9,12,Siljan,15.34
2020-08-05,5.5,17.5,12.1,Siljan,15.02
2020-08-06,12.5,22.7,17.6,Siljan,14.5
2020-08-07,10,27.4,18.8,Siljan,14.6
2020-08-08,12.2,27.2,20.4,Siljan,14.98
2020-08-09,7.8,21.7,15.9,Siljan,16.18
2020-08-10,4.4,21.5,13.3,Siljan,16.96
2020-08-11,5.5,24.1,15.5,Siljan,17.2
2020-08-12,10.4,25.6,18.3,Siljan,16.78
2020-08-13,9.2,23.9,16.7,Siljan,16.68
2020-08-14,11.9,24.4,17.2,Siljan,15.94
2020-08-15,9.9,26.8,18.4,Siljan,16.2
2020-08-16,9.1,25.9,17.9,Siljan,17.22
2020-08-17,10.8,22.8,16.1,Siljan,17.7
2020-08-18,9.7,26.6,17.4,Siljan,17.26
2020-08-19,9.6,26.8,16.9,Siljan,17.4
2020-08-20,11,21.8,15.9,Siljan,17.34
2020-08-21,8.8,21.4,16,Siljan,16.84
2020-08-22,14.2,21.8,17.6,Siljan,16.46
2020-08-23,10.3,19.5,14.6,Siljan,16.76
2020-08-24,5.1,15.7,9.9,Siljan,16.2
2020-08-25,0.4,16.9,8.7,Siljan,14.8
2020-08-26,0.8,17.1,8.3,Siljan,13.36
2020-08-27,2.2,15.7,8.6,Siljan,11.82
2020-08-28,1.3,16.3,8.7,Siljan,10.02
2020-08-29,5.8,15.9,10.5,Siljan,8.84
2020-08-30,1,16.1,8.8,Siljan,8.96
2020-08-31,-0.9,15.7,6.9,Siljan,8.98
2020-09-01,0.5,18.1,8.8,Siljan,8.7
2020-09-02,1.6,18.4,9.2,Siljan,8.74
2020-09-03,2.2,14.7,9.8,Siljan,8.84
2020-09-04,9,16.8,12.4,Siljan,8.7
2020-09-05,6.2,17,11.7,Siljan,9.42
2020-09-06,2.2,15.8,8.4,Siljan,10.38
2020-09-07,1.4,16.5,9.7,Siljan,10.3
2020-09-08,7.6,18.4,12.4,Siljan,10.4
2020-09-09,5.3,13.2,9.3,Siljan,10.92
2020-09-10,2.9,14.1,7.4,Siljan,10.3
2020-09-11,0.7,15.1,8.6,Siljan,9.44
2020-09-12,5.5,15.4,10.5,Siljan,9.48
2020-09-13,3.8,14.1,9.2,Siljan,9.64
2020-09-14,6.8,18,12.3,Siljan,9
2020-09-15,8.8,12.4,11.3,Siljan,9.6
2020-09-16,4.6,13.5,10.2,Siljan,10.38
2020-09-17,3.9,12.6,7.5,Siljan,10.7
2020-09-18,2.8,19.6,10.9,Siljan,10.1
2020-09-19,-1.7,15.5,5.7,Siljan,10.44
2020-09-20,-1.5,15,8.1,Siljan,9.12
2020-09-21,6.9,16.4,12.3,Siljan,8.48
2020-09-22,10.4,15.3,12.2,Siljan,8.9
2020-09-23,10.6,16.7,13.5,Siljan,9.84
2020-09-24,8.1,16.1,11.3,Siljan,10.36
2020-09-25,6.6,14.1,9.9,Siljan,11.48
2020-09-26,5.2,7.6,6.2,Siljan,11.84
2020-09-27,6.8,9.4,8.1,Siljan,10.62
2020-09-28,7.8,9.9,8.8,Siljan,9.8
2020-09-29,9.4,11.6,10.3,Siljan,8.86
2020-09-30,6.9,13.5,10.3,Siljan,8.66
2020-10-01,7.5,10.9,9.5,Siljan,8.74
2020-10-02,9.1,12.4,10.3,Siljan,9.4
2020-10-03,9.4,11.9,10.2,Siljan,9.84
2020-10-04,10.3,11.6,11.1,Siljan,10.12
2020-10-05,4.1,14.4,10.2,Siljan,10.28
2020-10-06,4.6,10,8.4,Siljan,10.26
2020-10-07,8.1,13,10.1,Siljan,10.04
2020-10-08,7.3,12.6,9.1,Siljan,10
2020-10-09,4.6,9.1,7.8,Siljan,9.78
2020-10-10,1.5,8.5,5.4,Siljan,9.12
2020-10-11,3,7.1,5.5,Siljan,8.16
2020-10-12,-1.3,8.9,3.6,Siljan,7.58
2020-10-13,-1.5,8.9,2.6,Siljan,6.28
2020-10-14,-2,7.2,2.5,Siljan,4.98
2020-10-15,-2.1,10.2,2.4,Siljan,3.92
2020-10-16,-0.1,9.4,3.7,Siljan,3.32
2020-10-17,-2.2,8.7,2.8,Siljan,2.96
2020-10-18,-0.4,6,2.9,Siljan,2.8
2020-10-19,-5.5,6.3,-0.2,Siljan,2.86
2020-10-20,-5.5,0.1,-1.7,Siljan,2.32
2020-10-21,-0.1,4.1,1.5,Siljan,1.5
2020-10-22,0,5.7,3.9,Siljan,1.06
2020-10-23,-4.5,0.8,-1.2,Siljan,1.28
2020-10-24,-3.1,0.6,-0.8,Siljan,0.46
2020-10-25,0,10.5,5.7,Siljan,0.34
2020-10-26,4,10.2,6.8,Siljan,1.82
2020-10-27,4.3,8.3,6.5,Siljan,2.88
2020-10-28,5.9,8.3,7.1,Siljan,3.4
2020-10-29,2.5,8.2,6.9,Siljan,5.06
2020-10-30,-0.7,3.8,1,Siljan,6.6
2020-10-31,1.9,5.4,3.7,Siljan,5.66
2020-11-01,3.6,10.1,8,Siljan,5.04
2020-11-02,6.2,14,10,Siljan,5.34
2020-11-03,1.5,7.9,5.1,Siljan,5.92
2020-11-04,0.6,6.5,3.6,Siljan,5.56
2020-11-05,0.5,10.9,6,Siljan,6.08
2020-11-06,0.2,12,6.6,Siljan,6.54
2020-11-07,-1.3,6.9,3.6,Siljan,6.26
2020-11-08,0.2,5.2,3,Siljan,4.98
2020-11-09,-2.5,3.8,0.7,Siljan,4.56
2020-11-10,-3.2,3.7,1.4,Siljan,3.98
2020-11-11,2.7,5.7,4.3,Siljan,3.06
2020-11-12,0.2,5.1,3.4,Siljan,2.6
2020-11-13,0.6,5,2.8,Siljan,2.56
2020-11-14,3,6.6,5.2,Siljan,2.52
2020-11-15,3.5,9,6,Siljan,3.42
2020-11-16,6.4,9.4,8.2,Siljan,4.34
2020-11-17,5.9,9.2,7.3,Siljan,5.12
2020-11-18,4.6,11.9,9,Siljan,5.9
2020-11-19,-3.1,9.4,1.5,Siljan,7.14
2020-11-20,-5.9,1.9,-1.6,Siljan,6.4
2020-11-21,-5.1,6.2,2.2,Siljan,4.88
2020-11-22,1.3,4.3,2.9,Siljan,3.68
2020-11-23,-3.1,4.2,0.7,Siljan,2.8
2020-11-24,-3.4,3.6,0.8,Siljan,1.14
2020-11-25,0.4,8.9,5.9,Siljan,1
2020-11-26,-4.1,3.8,-1.6,Siljan,2.5
2020-11-27,-8.6,-2.4,-5.5,Siljan,1.74
2020-11-28,-10.3,-3.1,-7.1,Siljan,0.0600000000000001
2020-11-29,-14.1,-3,-10.3,Siljan,-1.5
2020-11-30,-13,0.4,-5.1,Siljan,-3.72
2020-12-01,-9.3,0.5,-3.1,Siljan,-5.92
2020-12-02,-11.3,1.1,-3.5,Siljan,-6.22
2020-12-03,-1.4,1,-0.4,Siljan,-5.82
2020-12-04,-0.5,0.3,0,Siljan,-4.48
2020-12-05,-0.2,0.6,0.1,Siljan,-2.42
2020-12-06,0.1,1.6,0.5,Siljan,-1.38
2020-12-07,0.8,3.1,1.9,Siljan,-0.66
2020-12-08,-0.5,1.6,0.8,Siljan,0.42
2020-12-09,-0.8,0.7,-0.1,Siljan,0.66
2020-12-10,-0.5,0.6,0.1,Siljan,0.64
2020-12-11,-1.9,-0.4,-1.1,Siljan,0.64
2020-12-12,-2.1,0.3,-0.9,Siljan,0.32
2020-12-13,-0.1,0.4,0,Siljan,-0.24
2020-12-14,-1.2,0.2,-0.3,Siljan,-0.4
2020-12-15,-0.9,3.5,0.5,Siljan,-0.44
2020-12-16,-1.8,3.5,0.2,Siljan,-0.36
2020-12-17,NA,NA,NA,Siljan,-0.1
2020-12-18,NA,NA,NA,Siljan,NA
2020-12-19,-0.4,5.4,3.2,Siljan,NA
2020-12-20,2.5,6.7,5.2,Siljan,NA
2020-12-21,3.2,6.1,4.4,Siljan,NA
2020-12-22,-0.2,3.8,1.5,Siljan,NA
2020-12-23,-3.3,1.6,-0.4,Siljan,NA
2020-12-24,-4.5,-0.3,-3,Siljan,2.78
2020-12-25,-11.1,-0.8,-4.2,Siljan,1.54
2020-12-26,-11.8,0.3,-5.3,Siljan,-0.34
2020-12-27,-0.1,1.9,1.1,Siljan,-2.28
2020-12-28,-0.1,1.6,0.6,Siljan,-2.36
2020-12-29,-0.1,0.9,0.1,Siljan,-2.16
2020-12-30,-1.9,0.2,-0.6,Siljan,-1.54
2020-12-31,-2,-0.1,-1.3,Siljan,-0.82
2021-01-01,-1.1,-0.1,-0.5,Siljan,-0.02
2021-01-02,-2.8,-0.1,-0.7,Siljan,-0.34
2021-01-03,-10.9,-2.4,-7.6,Siljan,-0.6
2021-01-04,-15.1,-6.9,-10.7,Siljan,-2.14
2021-01-05,-18.4,-7.1,-11.2,Siljan,-4.16
2021-01-06,-17.9,-8.8,-13.7,Siljan,-6.14
2021-01-07,-8.8,-5.8,-6.5,Siljan,-8.78
2021-01-08,-5.9,-4.1,-4.9,Siljan,-9.94
2021-01-09,-5.1,-2.5,-4.1,Siljan,-9.4
2021-01-10,-14.1,-1.3,-5.8,Siljan,-8.08
2021-01-11,-16.2,-6.1,-10.3,Siljan,-7
2021-01-12,-15.6,-6.5,-11.2,Siljan,-6.32
2021-01-13,-10.2,-4.3,-7.3,Siljan,-7.26
2021-01-14,-18.9,-8.6,-11.2,Siljan,-7.74
2021-01-15,-21.9,-13.3,-17.6,Siljan,-9.16
2021-01-16,-19,-10.5,-15.6,Siljan,-11.52
2021-01-17,-11,-4.4,-7.2,Siljan,-12.58
2021-01-18,-7.5,-3.5,-4.9,Siljan,-11.78
2021-01-19,-7.6,-2.4,-5.4,Siljan,-11.3
2021-01-20,-2.7,-0.7,-1.4,Siljan,-10.14
2021-01-21,-1.4,1.8,-0.1,Siljan,-6.9
2021-01-22,-0.7,2.3,0.8,Siljan,-3.8
2021-01-23,-3.8,1.2,-0.1,Siljan,-2.2
2021-01-24,-7.7,-0.2,-3,Siljan,-1.24
2021-01-25,-12.9,-5.2,-8,Siljan,-0.76
2021-01-26,-18.3,-9.2,-13.8,Siljan,-2.08
2021-01-27,-19.1,-9.9,-14.4,Siljan,-4.82
2021-01-28,-22.1,-12.2,-16.1,Siljan,-7.86
2021-01-29,-24.5,-16.1,-21.2,Siljan,-11.06
2021-01-30,-25.4,-11.5,-18.6,Siljan,-14.7
2021-01-31,-19,-8,-13.4,Siljan,-16.82
2020-01-01,-4.3,5.8,-0.5,Sandsjo,NA
2020-01-02,-0.6,5.5,2,Sandsjo,NA
2020-01-03,-3.1,4.5,0.4,Sandsjo,NA
2020-01-04,-6.2,1.4,-1.8,Sandsjo,NA
2020-01-05,-11.9,-2.7,-7.8,Sandsjo,NA
2020-01-06,-6.9,0.3,-3.6,Sandsjo,-1.54
2020-01-07,-3.4,1.5,-0.6,Sandsjo,-2.16
2020-01-08,-3.1,4.2,1,Sandsjo,-2.68
2020-01-09,-5.1,1.8,-0.6,Sandsjo,-2.56
2020-01-10,-8.1,-1.6,-5.5,Sandsjo,-2.32
2020-01-11,-9.4,0.3,-3.9,Sandsjo,-1.86
2020-01-12,-5.9,2.1,-1.2,Sandsjo,-1.92
2020-01-13,-8.1,0.5,-5.4,Sandsjo,-2.04
2020-01-14,-8,0.9,-2.5,Sandsjo,-3.32
2020-01-15,-2.9,0.8,-0.9,Sandsjo,-3.7
2020-01-16,-9.1,-2.6,-6,Sandsjo,-2.78
2020-01-17,-7.5,-0.1,-3.2,Sandsjo,-3.2
2020-01-18,-8.8,-5.5,-6.4,Sandsjo,-3.6
2020-01-19,-10.4,-2.4,-7.5,Sandsjo,-3.8
2020-01-20,-5.7,6.5,0.4,Sandsjo,-4.8
2020-01-21,-2.1,6.1,1.4,Sandsjo,-4.54
2020-01-22,-4.7,0.3,-1.7,Sandsjo,-3.06
2020-01-23,-6.7,1.1,-2.8,Sandsjo,-2.76
2020-01-24,-6.3,0.4,-3.2,Sandsjo,-2.04
2020-01-25,-7.1,-3,-5,Sandsjo,-1.18
2020-01-26,-9.3,-3.5,-7.3,Sandsjo,-2.26
2020-01-27,-8.4,-5.1,-6.6,Sandsjo,-4
2020-01-28,-7.3,-2.8,-4.8,Sandsjo,-4.98
2020-01-29,-7.7,-5.8,-7,Sandsjo,-5.38
2020-01-30,-5.9,-1.5,-2.5,Sandsjo,-6.14
2020-01-31,-1.8,-0.6,-1.2,Sandsjo,-5.64
2020-06-25,13.3,33.1,23.9,Sandsjo,-4.42
2020-06-26,15.1,28.8,22,Sandsjo,1.68
2020-06-27,12.2,21.9,17.1,Sandsjo,7.04
2020-06-28,10.4,22.5,16.2,Sandsjo,11.86
2020-06-29,10.1,22,14.3,Sandsjo,15.6
2020-06-30,12,21.1,15.8,Sandsjo,18.7
2020-07-01,5.7,16.1,11.4,Sandsjo,17.08
2020-07-02,3.4,17.8,10.3,Sandsjo,14.96
2020-07-03,3.5,12.7,8.3,Sandsjo,13.6
2020-07-04,2.4,12.6,7.8,Sandsjo,12.02
2020-07-05,6,19.4,11.7,Sandsjo,10.72
2020-07-06,8.5,11.9,9.8,Sandsjo,9.9
2020-07-07,8.8,17.4,12.1,Sandsjo,9.58
2020-07-08,7.3,17.6,11.7,Sandsjo,9.94
2020-07-09,7.1,15.6,10.2,Sandsjo,10.62
2020-07-10,6,17.2,12,Sandsjo,11.1
2020-07-11,5.6,18.1,11.4,Sandsjo,11.16
2020-07-12,6.7,18,11.5,Sandsjo,11.48
2020-07-13,6.3,15.5,10.5,Sandsjo,11.36
2020-07-14,6.6,18.4,12.4,Sandsjo,11.12
2020-07-15,5.2,16.4,11.2,Sandsjo,11.56
2020-07-16,6.9,22.4,14.8,Sandsjo,11.4
2020-07-17,8.8,23.4,16.9,Sandsjo,12.08
2020-07-18,12.7,22.6,17.4,Sandsjo,13.16
2020-07-19,11.7,24.8,17.6,Sandsjo,14.54
2020-07-20,11.5,23.1,17.2,Sandsjo,15.58
2020-07-21,8.5,16,13.2,Sandsjo,16.78
2020-07-22,7.5,14.3,11.1,Sandsjo,16.46
2020-07-23,7.8,13.1,10.3,Sandsjo,15.3
2020-07-24,8.9,15.6,11,Sandsjo,13.88
2020-07-25,7.6,15.4,11.2,Sandsjo,12.56
2020-07-26,5.3,20.7,13.7,Sandsjo,11.36
2020-07-27,13.4,17.9,14.8,Sandsjo,11.46
2020-07-28,13.4,20.5,15.8,Sandsjo,12.2
2020-07-29,14,19.6,15.4,Sandsjo,13.3
2020-07-30,13,16.2,14,Sandsjo,14.18
2020-07-31,9.6,24,16.8,Sandsjo,14.74
2020-06-25,15.1,25.9,20.2958333333333,Hochwald,NA
2020-06-26,15.6,28.3,20.5208333333333,Hochwald,NA
2020-06-27,15.9,23.9,19.6916666666667,Hochwald,NA
2020-06-28,12.7,19.4,16.2708333333333,Hochwald,NA
2020-06-29,12.4,19.8,15.1083333333333,Hochwald,NA
2020-06-30,10.5,17.9,14.8083333333333,Hochwald,18.3775
2020-07-01,14.2,22,18.0875,Hochwald,17.28
2020-07-02,11.8,20.2,16.3083333333333,Hochwald,16.7933333333333
2020-07-03,9.7,20,15.1916666666667,Hochwald,16.1166666666667
2020-07-04,12.5,21.9,17.6125,Hochwald,15.9008333333333
2020-07-05,16.7,22.1,18.725,Hochwald,16.4016666666667
2020-07-06,9.5,17.4,13.7458333333333,Hochwald,17.185
2020-07-07,6.9,20.2,14.4666666666667,Hochwald,16.3166666666667
2020-07-08,13.2,16.9,14.8291666666667,Hochwald,15.9483333333333
2020-07-09,14.7,26.6,20.2666666666667,Hochwald,15.8758333333333
2020-07-10,13.1,22,17.5375,Hochwald,16.4066666666667
2020-07-11,9.2,19.2,14.3791666666667,Hochwald,16.1691666666667
2020-07-12,8.6,21.5,15.7333333333333,Hochwald,16.2958333333333
2020-07-13,12.8,23.3,18.575,Hochwald,16.5491666666667
2020-07-14,12,23.6,16.9833333333333,Hochwald,17.2983333333333
2020-07-15,12.4,18.2,14.8708333333333,Hochwald,16.6416666666667
2020-07-16,12.1,14.9,13.3291666666667,Hochwald,16.1083333333333
2020-07-17,12.3,21.5,15.9375,Hochwald,15.8983333333333
2020-07-18,11.8,23.3,18.2083333333333,Hochwald,15.9391666666667
2020-07-19,15.1,26.6,21.2916666666667,Hochwald,15.8658333333333
2020-07-20,13.6,22.8,17.9416666666667,Hochwald,16.7275
2020-07-21,11.3,22.4,16.7125,Hochwald,17.3416666666667
2020-07-22,10.3,24.1,17.4875,Hochwald,18.0183333333333
2020-07-23,10.5,23.6,17.7875,Hochwald,18.3283333333333
