Date,site,minair_mcera5,meanair_mcera5,maxair_mcera5,mcera5_prec,mcera5_prev_av_temp,mcera5_prev_av_prec
2021-07-02,Vivarp,15.8174357094991,19.060668186093,22.1246679249982,3.05542727448729,17.7515180131102,6.44366298914827
2021-07-03,Vivarp,13.6517897560111,19.3534700316869,24.9582355977267,10.9814291223298,18.1706788192427,7.00390241557147
2021-07-04,Vivarp,15.9621648830808,19.8777921209091,24.1435391453522,0.634861380453767,18.3959667114313,9.19961250708867
2021-07-05,Vivarp,15.4746448144052,19.9011502519541,24.6800486103391,12.4430494635578,18.2587370613484,9.29458281582352
2021-07-06,Vivarp,15.5514879600363,19.4819642667703,23.2906823771358,8.41027855768271,18.8636987013606,9.26155944423566
2021-07-07,Vivarp,11.7576054345479,17.7342057126535,20.8958714768372,0.189153047676285,19.5350089714827,7.10500915970226
2021-07-08,Vivarp,10.9479634900184,18.2600696885066,23.3583246053438,0.370678158135315,19.2697164767948,6.53175431434006
2021-07-09,Vivarp,14.1327110614202,18.8627231540564,22.725285709527,16.8582458964674,19.0510364081587,4.40960412150117
2021-07-10,Vivarp,15.3343260983222,17.2062217637231,19.0437558619827,12.8087952317623,18.8480226147882,7.6542810247039
2021-07-11,Vivarp,12.7989890756888,17.6825334789511,21.9795770284789,0.0178594968285133,18.309036917142,7.7274301783448
2021-07-12,Vivarp,12.2815028861642,19.7895932229822,25.2594054565492,0.0103288125942455,17.9491507595782,6.04894636617396
2021-07-13,Vivarp,16.1224047278604,21.6418362430666,26.3103249639578,0.392175832614861,18.3602282616439,6.01318151915755
2021-07-14,Vivarp,17.2036278834592,23.1238037343152,28.8886034016215,2.00127572584499,19.0365815725559,6.01748105405346
2021-07-15,Vivarp,16.9638071880275,23.2584904155963,28.028684189869,3.36719602728965,19.8887976886077,3.04608701992897
2021-07-16,Vivarp,17.8867507548032,23.4303709314198,29.5463815530007,1.89987402672682,21.0992514189823,1.15776717903445
2021-07-17,Vivarp,17.4674065105505,21.856048909524,26.4604009669757,0.111047820581286,22.248818909476,1.53417008501411
2021-07-18,Vivarp,13.2020868491043,17.6490144997265,20.1021453366274,0.00258650973518308,22.6621100467844,1.55431388661152
2021-07-19,Vivarp,11.6500494737233,17.6386014349755,22.8462301394113,0.1415304105107,21.8635456981164,1.47639602203558
2021-07-20,Vivarp,11.391308302881,16.6693336477669,20.1699414926272,0.0108499444112592,20.7665052382484,1.10444695896873
2021-07-21,Vivarp,12.1025249988186,17.4670177498308,22.3298635962817,1.02767717269872,19.4486738846825,0.433177742393048
2021-07-22,Vivarp,11.0983320575566,17.6001928781885,23.0372449871556,0.0023013004804231,18.2560032483647,0.25873837158743
2021-07-23,Vivarp,10.3766011743739,18.5365491958822,24.7097477190699,0.00974045953058565,17.4048320420976,0.236989067567257
2021-07-24,Vivarp,13.0568250519567,19.1140043570172,24.1050608862546,1.28538548994485,17.5823389813288,0.238419857526338
2021-07-25,Vivarp,13.4502830970797,19.7586454970969,24.452022352018,0.0487789971188973,17.8774195657371,0.467190873413168
2021-07-26,Vivarp,17.4055259632726,21.8104422862972,26.8852430748078,0.757447127714448,18.4952819356031,0.474776683954696
2021-07-27,Vivarp,15.3667077393197,20.1281127522448,25.4728554580235,10.7860336299458,19.3639668428964,0.420730674957841
2021-07-28,Vivarp,13.6403265187592,17.899752120997,22.3374248488945,3.48794053835392,19.8695508177077,2.57747714085091
2021-07-29,Vivarp,13.7153821069836,15.9738011244111,18.4348762996498,6.82214905626859,19.7421914027306,3.27311715661558
2021-07-30,Vivarp,14.0918177599024,16.7610738477107,19.916490331405,2.50064654514071,19.1141507562094,4.38046986988032
2021-07-31,Vivarp,13.4936934962409,16.1355411850491,19.5256923332271,6.0268684851318,18.5146364263322,4.87084337948469
2020-06-25,Siljan,13.8621607004483,22.8428668013585,28.8722812529045,0,NA,NA
2020-06-26,Siljan,13.9606568184586,22.430949880278,28.8925473849273,0,NA,NA
2020-06-27,Siljan,13.1323163335602,21.9263708908325,28.2160121328824,0.0268119072837115,NA,NA
2020-06-28,Siljan,14.2903768363275,18.9096219887624,24.446569300261,11.4075332429729,NA,NA
2020-06-29,Siljan,10.7586024545964,16.7234712580404,20.4532757387149,6.91305089967111,NA,NA
2020-06-30,Siljan,9.2515665900259,14.4503119770224,17.9302319288409,5.03634245357254,20.5666561638544,3.66947920998555
2020-07-01,Siljan,7.95116090678078,12.861615087981,17.7509655308267,1.38615589342257,18.8881451989871,4.67674770070006
2020-07-02,Siljan,7.57802050030873,10.8602861550423,13.3181688239651,7.82813585683425,16.9742782405277,4.95397887938457
2020-07-03,Siljan,5.34323509934636,12.0315370037426,16.586636359857,3.53829958497736,14.7610612933697,6.51424366929468
2020-07-04,Siljan,8.25617205670862,12.5450052980111,18.7556482450294,7.99471597958014,13.3854442963657,4.94039693769556
2020-07-05,Siljan,8.26738192993082,12.4170728614175,15.0390701250862,18.0838687213139,12.5497511043599,5.15672995367737
2020-07-06,Siljan,9.68366186335373,11.2132153885957,12.5030844308346,6.94033325667881,12.1431032812389,7.76623520722564
2020-07-07,Siljan,7.11129493789818,10.987543779712,15.7740666064001,6.25560723274834,11.8134233413618,8.87707067987689
2020-07-08,Siljan,6.86357819275689,10.3078074621953,14.5603014736272,12.2789223591612,11.8388748662958,8.56256495505971
2020-07-09,Siljan,6.06796725076643,12.2606547663745,16.5389022768912,0.48720585421747,11.4941289579863,10.3106895098965
2020-07-10,Siljan,5.55552046756424,12.3008941574503,16.6677459113123,1.08422481252646,11.437258851659,8.80918748482395
2020-07-11,Siljan,8.0144329344908,12.6982976865057,17.006340097916,3.58094560723436,11.4140231108656,5.40925870306646
2020-07-12,Siljan,7.37454573168838,12.6840157115716,17.1625450064198,3.58922331404761,11.7110395704476,4.73738117317757
2020-07-13,Siljan,7.15687520780786,12.8497983939182,17.2374889091474,0.0992033892281973,12.0503339568195,4.20410438943743
2020-07-14,Siljan,9.40497038901317,13.1546492812839,16.212625489812,2.8956747621568,12.5587321431641,1.76816059545082
2020-07-15,Siljan,11.8481850255412,13.8695008501705,15.4773289785841,11.3640636471968,12.737531046146,2.24985437703868
2020-07-16,Siljan,12.0083311953414,16.1500819232251,20.8861498686457,1.35690130212779,13.05125238469,4.30582214397275
2020-07-17,Siljan,10.1090264026867,17.119128458961,21.9023781062302,0.418224339642668,13.7416092320339,3.86101328295144
2020-07-18,Siljan,14.2895990268222,16.4144100312712,18.7575449054046,2.06841214639185,14.6286317815118,3.22681348807045
2020-07-19,Siljan,14.1894429956388,16.914732738505,20.1200668532332,2.34963226006029,15.3415541089824,3.62065523950318
2020-07-20,Siljan,11.1140833984018,14.9984483556048,17.9788488669176,14.3450355158696,16.0935708004266,3.51144673908388
2020-07-21,Siljan,8.24585557060511,13.1413802792737,16.9228268066413,0.17899427681404,16.3193603015134,4.10764111281844
2020-07-22,Siljan,6.40283250793539,11.7051050342197,15.9187033243803,0.375687629174042,15.7176199727232,3.87205970775569
2020-07-23,Siljan,5.63222442344831,11.9512571550121,16.3855585572059,0.00779677625877969,14.6348152877749,3.86355236566197
2020-07-24,Siljan,6.86267072179115,11.2859610303241,14.4478479588239,0.15044712568001,13.7421847125231,3.45142929163535
2020-07-25,Siljan,7.19605997579023,13.2421956502193,18.9373439242648,0.0760681237711421,12.6164303708869,3.0115922647593
2020-07-26,Siljan,7.88580879621472,15.5553239791707,20.985694587956,1.47261103943792,12.2651798298098,0.157798786339602
2020-07-27,Siljan,10.8149815366125,16.2025005710088,20.2430992386598,4.48823108640153,12.7479685697892,0.416522138864378
2020-07-28,Siljan,10.3646255122599,13.9156019923985,16.8835139142143,13.2941807868924,13.647447677147,1.23903083030988
2020-07-29,Siljan,10.1772707946535,13.2110651892983,16.063077454294,2.49410985270191,14.0403166446243,3.89630763243659
2020-07-30,Siljan,8.29251439318984,14.1664488400946,18.0175725814028,5.40764238138408,14.4253374764191,4.36504017784097
2020-07-31,Siljan,11.671739059139,16.3036191287696,21.0265384260841,0.935436764407942,14.6101881143942,5.43135502936356
2021-01-01,Siljan,-0.756609185985483,-0.0377403732090242,0.496490911545564,1.39011478644877,14.759847144314,5.32392017435757
2021-01-02,Siljan,-1.94051209382298,-0.689784598121991,-0.041325586006799,3.16045141210061,11.5117989554704,4.70429691436701
2021-01-03,Siljan,-8.83075434032238,-6.22215494105156,-1.79888447803842,0.0304966017824758,8.59072163736629,2.67755103940866
2021-01-04,Siljan,-9.77990961466163,-7.65684541316136,-6.00862147968809,0.21156201395847,4.70407761129632,2.18482838922477
2021-01-05,Siljan,-14.3890774625611,-9.6913529952153,-7.09220727777141,0.203278111814868,0.339418760645131,1.14561231573965
2021-01-06,Siljan,-16.6634018450916,-12.4824128164836,-6.63825098903845,0.422896766907942,-4.85957566415185,0.999180585221037
2021-01-07,Siljan,-7.28755322842915,-5.80480596804749,-5.02367911201351,0.813108628364872,-7.34851015280677,0.805736981312872
2021-01-08,Siljan,-5.23367903319457,-4.42551362674415,-3.54836849295289,0.94060432564595,-8.37151442679187,0.336268424565725
2021-01-09,Siljan,-7.48416407105633,-5.03392789018485,-2.69476621655277,0.503507973777044,-8.01218616393039,0.51828996933842
2021-01-10,Siljan,-14.9767081664891,-5.47187284882801,-0.224562206041148,2.38574049414825,-7.48760265933508,0.576679161302135
2021-01-11,Siljan,-15.0959374353088,-8.08900951365517,-3.19376736118949,6.49244250594077,-6.64370663005762,1.01317163776881
2021-01-12,Siljan,-12.2231176344373,-9.79546101330644,-6.54212284218714,0.688162380173904,-5.76502596949194,2.22708078557538
2021-01-13,Siljan,-9.8391151702967,-6.56768181757202,-3.69346165033213,1.2364197375418,-6.56315697854373,2.20209153593718
2021-01-14,Siljan,-17.3341468986914,-11.2650567588911,-8.49386195227158,0.158722975969959,-6.9915906167093,2.26125461831635
2021-01-15,Siljan,-17.8584659991909,-13.6861137812886,-10.0092727186174,4.16333634234434e-14,-8.23781639045054,2.19229761875494
2021-01-16,Siljan,-11.779445398028,-10.4707737740698,-8.28044114070418,0.0841327394395759,-9.88066457694266,1.71514951992529
2021-01-17,Siljan,-11.0085464046209,-7.29635757806814,-4.76817554174588,0.192623226580544,-10.3570174290256,0.433487566625056
2021-01-18,Siljan,-5.57545130523285,-4.97018443564827,-4.29173661655981,0.197793383261689,-9.85719674197793,0.334379735906384
2021-01-19,Siljan,-5.26956811751472,-3.02111072839736,-1.31260730933692,1.55276373135256,-9.53769726559318,0.126654465050362
2021-01-20,Siljan,-1.48675491452375,-1.19313642576988,-0.914933832748143,8.88915767486091,-7.88890805949444,0.405462616126881
2021-01-21,Siljan,-1.54326399060648,0.435673866362507,2.04745241706642,11.9233279235306,-5.39031258839069,2.18329415109905
2021-01-22,Siljan,0.148844546548258,1.11849869578971,2.31598445029732,7.73129209857748,-3.20902306030423,4.55113318791726
2021-01-23,Siljan,-2.26209733782074,0.361769181880173,1.7379791120077,1.83839254751565,-1.52605180553266,6.05886696231664
2021-01-24,Siljan,-5.67676967053998,-2.65286497474137,-0.566871261840046,0.045115608232111,-0.459661082026971,6.38698679516744
2021-01-25,Siljan,-7.43996464735802,-6.25183046629131,-5.13004062930763,0.25854045442714,-0.386011931295773,6.08545717054335
2021-01-26,Siljan,-15.5743445357094,-10.3430009313572,-7.10929139696421,0.00997107989185529,-1.39775073940006,4.35933372645659
2021-01-27,Siljan,-17.7356309676101,-13.6659701381363,-10.3410675093051,0.320046411161819,-3.55348569894399,1.97666235772885
2021-01-28,Siljan,-17.1095652961707,-12.7511239813953,-10.2467087922912,0.279442152960873,-6.5103794657292,0.494413220245714
2021-01-29,Siljan,-18.4703526613268,-17.1042583265439,-14.3344492045658,0.0841134499118893,-9.13295809838429,0.182623141334759
2021-01-30,Siljan,-20.761289373703,-16.247451146856,-12.085209483387,0.048238096614577,-12.0232367687448,0.190422709670715
2021-01-31,Siljan,-18.0099049274785,-13.9194701420709,-9.58982231570016,0.0212420900816841,-14.0223609048577,0.148362238108202
2020-01-01,Sandsjo,-2.72120140758078,2.83390177501232,5.49918491557156,1.51041053822871,NA,NA
2020-01-02,Sandsjo,3.23701121132434,3.95158997956367,5.16255578250268,0.0652648903941732,NA,NA
2020-01-03,Sandsjo,-2.4403324964787,1.02208281409701,3.88330559115318,0.0122737138515949,NA,NA
2020-01-04,Sandsjo,-6.88792789346155,-2.0638247090794,0.329086664216941,0.453842737921583,NA,NA
2020-01-05,Sandsjo,-12.0251502667948,-8.22276768164988,-3.91434049303018,1.8920733745339,NA,NA
2020-01-06,Sandsjo,-5.618696825452,-0.640978446263637,2.31440993438968,0.485851538113224,-0.495803564411255,0.786773050985993
2020-01-07,Sandsjo,-1.39191278835809,0.0797987089956716,2.12157133088502,0.436900288081173,-1.19077960866645,0.581861250962895
2020-01-08,Sandsjo,0.605907689306129,2.50449405982835,4.14095175290256,2.55649742842037,-1.96513786278005,0.656188330500295
2020-01-09,Sandsjo,-2.59123963863876,-0.211463553057018,1.35539121230198,0.000692715463726525,-1.66865561363378,1.16503307341405
2020-01-10,Sandsjo,-6.15868732700575,-4.61216336713155,-2.72778679463902,0.214031937822972,-1.2981833824293,1.07440306892248
2020-01-11,Sandsjo,-7.92976946593085,-2.72451858487422,1.90428721000664,0.419904596669707,-0.576062519525636,0.738794781580292
2020-01-12,Sandsjo,-3.17221576340974,-0.110781720577026,2.21650878949467,0.0397687282382058,-0.992770547247752,0.725605393291589
2020-01-13,Sandsjo,-5.19072685186052,-2.99021853651224,-0.979692284334043,0.0760308339642756,-1.03088663316229,0.646179081322996
2020-01-14,Sandsjo,-6.07686730083843,-1.673107814715,1.29083980670137,3.62719585687944,-2.12982915243041,0.150085762431777
2020-01-15,Sandsjo,-3.91360743133049,-1.81831329523699,-0.288247557179385,4.72181994188493,-2.42215800476201,0.87538639071492
2020-01-16,Sandsjo,-10.6681425038591,-7.06300139310174,-0.801085061872366,0.540699913366689,-1.86338799038309,1.77694399152731
2020-01-17,Sandsjo,-5.64334930138857,-2.96679920534898,-0.185396730965818,0.718732257455888,-2.7310845520286,1.80110305486671
2020-01-18,Sandsjo,-7.02242455247198,-6.3422792434961,-5.74883747910086,9.50939659018536,-3.30228804898299,1.93689576071024
2020-01-19,Sandsjo,-9.92874698898425,-7.84074370966057,-2.43814048964252,0.0973993933716814,-3.97270019037976,3.82356891195446
2020-01-20,Sandsjo,-2.62626404643667,2.81052563799736,7.25609421022261,1.14018893369691,-5.20622736936887,3.11760961925291
2020-01-21,Sandsjo,-1.05167476227477,1.26000982961843,5.87174334930569,0.0505761715476995,-4.280459582722,2.40128341761531
2020-01-22,Sandsjo,-5.12247102552353,-2.0302601320355,0.0228759509285995,0.525330306936915,-2.61585733817797,2.30325866925151
2020-01-23,Sandsjo,-4.43559839663214,-1.02968837381341,2.24862292419106,5.08657102684901,-2.42854952351528,2.26457827914771
2020-01-24,Sandsjo,-3.11534371235711,-1.20406582715928,0.323517797090653,0.118939457397182,-1.36603134957874,1.38001316648044
2020-01-25,Sandsjo,-6.43065487069807,-4.70255432912569,-3.15625076892879,0.768229283343152,-0.038695773078482,1.38432117928554
2020-01-26,Sandsjo,-9.2946353856915,-7.33570908698942,-4.17002647155275,7.11178016023978,-1.54131176650309,1.30992924921479
2020-01-27,Sandsjo,-7.6919188126823,-6.93469700905513,-5.93053973401079,6.54820383989672,-3.26045554982466,2.72217004695321
2020-01-28,Sandsjo,-7.19315514876703,-4.53287280124776,-3.70537944030288,5.41912139716568,-4.24134292522858,3.92674475354517
2020-01-29,Sandsjo,-7.51790977179519,-6.06820413696932,-3.8650402850226,3.13324893602102,-4.94197981071545,3.9932548276085
2020-01-30,Sandsjo,-3.81749739916475,-2.74165959239522,-1.8270697954323,6.11207401021974,-5.91480747267746,4.59611672333327
2020-01-31,Sandsjo,-2.11305721224896,-1.23430605710985,-0.366321189751188,5.06719004599804,-5.52262852533137,5.66488566870859
2020-06-25,Sandsjo,13.7439801211432,23.147611959146,30.4460592715306,0.369393605692927,-4.30234791935546,5.25596764586024
2020-06-26,Sandsjo,15.6123153927233,21.7735096886547,27.2704539973828,0.907067017766641,1.71411387428476,4.02020559901948
2020-06-27,Sandsjo,10.7601145888415,16.4076690845767,18.6644982388505,0.900173828873598,6.97539037226526,3.11779472313967
2020-06-28,Sandsjo,9.44223194529249,15.2102947386803,19.5106887887428,1.23158671411206,11.4705650165745,2.67117970171019
2020-06-29,Sandsjo,10.3758678195222,15.4568261625883,20.436234098893,5.63904628000205,15.0609558827896,1.69508224248865
2020-06-30,Sandsjo,11.4467920780987,16.4453696591485,21.7199730770853,0.339221774037845,18.3991823267292,1.80945348928945
2020-07-01,Sandsjo,6.10077314868739,12.1373394821398,15.9669518589135,0.361957155522414,17.0587338667297,1.80341912295844
2020-07-02,Sandsjo,4.44939211849723,11.3787319145716,16.5375698550223,4.24794304349036,15.1314998254267,1.69439715050959
2020-07-03,Sandsjo,5.68943825778423,7.93306230439376,11.1737155971571,9.19905593172574,14.1257123914257,2.36395099343295
2020-07-04,Sandsjo,5.28416220607202,8.7685848537285,12.7412164964803,18.0028269685738,12.6702659045684,3.95744483695568
2020-07-05,Sandsjo,5.43899106160424,11.8495565855781,17.4687260608968,0.0971893257494747,11.3326176427964,6.43020097467004
2020-07-06,Sandsjo,8.26305222595407,9.65046645988956,11.2442511127047,16.5197819092256,10.4134550280823,6.38179448501237
2020-07-07,Sandsjo,8.46134384700637,11.7904700868418,15.3992070385258,6.10170444434578,9.91608042363231,9.613359435753
2020-07-08,Sandsjo,8.55398365620893,12.0762871982727,16.0293463621601,8.89864688194162,9.99842805808636,9.98411171592408
2020-07-09,Sandsjo,8.11316109336174,11.6279186046053,14.77732799423,11.2827310026606,10.8270730368621,9.92402990596726
2020-07-10,Sandsjo,6.80421255441977,11.7590402151117,15.5075738764485,4.94782502287485,11.3989397870375,8.58001071278461
2020-07-11,Sandsjo,5.32781797655201,12.05968687277,17.1145654250425,7.59746712927987,11.3808365129442,9.55013785220968
2020-07-12,Sandsjo,6.47661269713508,12.5614727835573,16.7664127039961,1.15834326850585,11.8626805955203,7.76567489622054
2020-07-13,Sandsjo,8.0008933571401,11.4869138098311,14.5507939815275,5.6170949489142,12.0168811348634,6.77700266105255
2020-07-14,Sandsjo,6.69985050103226,12.9261652256031,17.4894473165316,0.35375715838758,11.8990064571751,6.12069227444707
2020-07-15,Sandsjo,6.96978428089285,12.5019725784488,15.8430744474438,3.43558852905139,12.1586557813746,3.93489750559247
2020-07-16,Sandsjo,8.81391795167852,15.832571601722,20.6372335900023,0.163338673524448,12.3072422540421,3.63245020682778
2020-07-17,Sandsjo,9.53630412642332,17.8433829672143,22.6605967711917,0.760898073073903,13.0618191998325,2.14562451567669
2020-07-18,Sandsjo,14.1444020238629,17.9879769662039,20.7818920576483,0.463112937651324,14.1182012365639,2.0661354765903
2020-07-19,Sandsjo,13.6523284799809,18.1710963035824,21.9351066604251,0.352229318703322,15.4184138678384,1.03533907433773
2020-07-20,Sandsjo,12.6183326821143,16.7490503666816,20.191507574943,6.41611264366447,16.4674000834343,1.03503350640088
2020-07-21,Sandsjo,9.28032502591679,12.9938465463031,14.9883110799777,8.57213100880604,17.3168156410808,1.63113832932349
2020-07-22,Sandsjo,8.93354308485199,11.8407344874363,13.6171973489756,0.455650183527898,16.7490706299971,3.31289679637981
2020-07-23,Sandsjo,8.6491770097798,10.6454477140305,13.0350279196477,24.5580967956533,15.5485409340415,3.25184721847061
2020-07-24,Sandsjo,9.688904176773,11.8284711937585,14.2524781914952,4.35572883484361,14.0800350836068,8.07084399007101
2020-07-25,Sandsjo,8.55710696246773,11.7608963204404,15.1876304511113,10.7313477303497,12.811510061642,8.87154389329907
2020-07-26,Sandsjo,6.75575478191721,14.3819685458763,19.5036967659408,0.532547683291645,11.8138792523938,9.73459091063611
2020-07-27,Sandsjo,10.5303146787685,15.3492811015565,18.9984702665934,1.51327656337224,12.0915036523084,8.12667424553323
2020-07-28,Sandsjo,13.7327470370232,16.017538966266,19.136080045227,1.30896065248917,12.7932129751324,8.3381995215021
2020-07-29,Sandsjo,13.5619083914958,15.7613234887176,18.4773478008774,10.6590446918454,13.8676312255795,3.68837229286927
2020-07-30,Sandsjo,13.3767144355096,14.2480245499864,15.8991712030361,14.1357926637472,14.6542016845714,4.94903546426963
2020-07-31,Sandsjo,9.20592068914405,16.7031588916567,21.3234807327918,0.419821868216093,15.1516273304806,5.62992445094914
2020-06-25,Hochwald,15.2875973278444,21.0064649474179,26.1965313879054,0,NA,NA
2020-06-26,Hochwald,14.9000809714226,20.3315957885912,27.4833027996357,2.51430420035313,NA,NA
2020-06-27,Hochwald,16.4167212008757,20.1570771667856,24.7058278704913,5.36344322662601,NA,NA
2020-06-28,Hochwald,12.8143737190735,16.7666034088488,19.2130264276581,1.41797993122136,NA,NA
2020-06-29,Hochwald,12.0264351523123,15.7157450391905,19.9678932396225,1.78519015092145,NA,NA
2020-06-30,Hochwald,10.5130688669069,15.5093512880912,19.3663283466885,0.795579273593653,18.7954972701668,2.21618350182439
2020-07-01,Hochwald,13.9456940948726,18.8866955646728,23.5847977315953,1.00389151101617,17.6960745383015,2.37529935654312
2020-07-02,Hochwald,13.4438602507738,17.2254218300966,20.3507945132893,1.37894914480196,17.4070944935178,2.07321681867573
2020-07-03,Hochwald,10.5065954736851,15.8843992693326,20.3880712475197,0.0878567446873566,16.82076342618,1.27631800231092
2020-07-04,Hochwald,10.769579019501,17.8394106334834,22.3749727017562,0,16.6443225982767,1.01029336500412
2020-07-05,Hochwald,18.0129680206348,20.1805691757178,23.336222214655,1.43893765061873,17.0690557171353,0.653255334819828
2020-07-06,Hochwald,9.69428461369569,14.2424294362577,17.4559939716918,0.914431428665524,18.0032992946606,0.781927010224843
2020-07-07,Hochwald,7.32040960015958,14.4611471868701,19.5996444325223,0.0851231253334138,17.0744460689776,0.764034993754714
2020-07-08,Hochwald,11.5436834798251,15.638865322879,18.8729272690888,0.451024902771358,16.5215911403323,0.505269789861004
2020-07-09,Hochwald,14.8498538522604,20.6650978374668,26.5511730913812,0.0931347486164193,16.4724843510416,0.577903421477804
2020-07-10,Hochwald,14.0528917372451,17.8284080874309,19.3978474952659,0.523652530981258,17.0376217918383,0.596530371201088
